visible_mean,visible_max,visible_min,visible_mean_distribution,visible_contrast,visible_entropy,visible_second_angular_momentum,IR_mean,IR_max,IR_min,log_entropy,entropy_x_contrast,IR_norm_range
3.0,173.0,30.832,0.0731,1013.2083,0.0552,3.5274,169.0,245.0,229.9258,-2.8967923256990877,55.92909816,0.08919644970414195
12.0,194.0,92.2617,0.0963,926.2626,0.0235,3.9297,154.0,232.0,186.7617,-3.7507548578320242,21.767171100000002,0.29375519480519485
57.3856,103.8217,82.9517,3.2667,21.5667,0.1267,2.2798,-30.5666,-16.6425,-24.9673,-2.065933191655044,2.7325008900000003,-0.2723495580143033
11.1644,90.0629,38.6015,2.7083,17.6833,0.1658,2.1191,-94.3734,20.5535,-39.9307,-1.7969730362809424,2.93189114,-0.6409030510715943
36.5323,78.2388,61.1159,2.1667,7.5583,0.1778,1.8278,-98.4569,-59.5086,-88.0425,-1.727095955902333,1.34386574,-0.2898110746935969
8.3696,113.0659,49.4279,11.1875,209.2959,0.0421,3.3254,-17.4794,35.0668,10.9683,-3.1677075382938016,8.81135739,-1.3786800462258433
3.4251,19.7637,4.2556,0.3708,1.8042,0.7559,0.6046,35.9152,41.5571,40.8375,-0.279846186684006,1.36379478,0.02003608500022274
8.0,239.0,106.0078,0.1299,1770.6416,0.018000000000000002,4.187,165.0,247.0,199.2969,-4.017383521085971,31.871548800000006,0.289109696969697
9.0,106.0,34.4063,0.057,356.3791,0.0333,3.5622,182.0,235.0,219.6797,-3.402197881995739,11.86742403,0.08417747252747254
54.3758,132.4143,89.3902,8.65,129.4667,0.0538,3.0893,-16.3644,7.3674,-8.0974,-2.9224818118143983,6.96530846,-0.9450270098506516
2.0,3.0,2.0195,0.0001,0.0333,0.9356,0.1461,247.0,250.0,248.6367,-0.06656724427211311,0.031155480000000006,0.005519433198380604
6.4348,112.206,42.4737,6.3458,71.7042,0.0735,2.8036,-95.8417,34.6414,-39.5062,-2.6104698727633457,5.2702586999999985,-0.7736465442495281
3.855,103.8217,15.6144,5.1083,83.8833,0.1882,2.4336,18.7228,41.5571,37.1879,-1.6702500518308578,15.786837060000002,0.2333625312453265
7.0,142.0,52.8789,0.0869,792.8376,0.0244,3.8633,173.0,247.0,220.8047,-3.7131721466829815,19.34523744,0.1514179190751445
50.2912,94.3625,81.7004,3.0667,22.15,0.1423,2.2201,-9.8224,-0.9511,-8.2491,-1.9498177738863305,3.151945,-0.7429956018895586
3.0,177.0,26.8125,0.0349,271.0792,0.1171,2.8282,154.0,239.0,223.1211,-2.144727008378465,31.74337432,0.10310974025974018
4.715,139.2938,35.0618,6.6875,141.8958,0.2203,2.4475,-5.8544,39.6925,26.81,-1.5127650251738396,31.25964474,-2.2004816889860623
9.0,183.0,69.7891,0.1383,1951.8292,0.0167,4.2718,176.0,249.0,214.7227,-4.092346559559427,32.59554764,0.19475738636363635
79.0988,96.7273,85.0914,0.5,0.7583,0.4668,0.9286,-97.4542,-77.2051,-88.0266,-0.7618543785697361,0.35397444,-0.11104190481272228
4.285,47.4964,5.742000000000001,0.35,2.6167,0.8566,0.415,13.3639,35.2792,33.969,-0.1547842138008664,2.24146522,0.09804024274351064
2.0,26.0,3.2188,0.0018,4.5458,0.7206,0.631,239.0,251.0,249.3672,-0.3276710806681441,3.27570348,0.006831799163179929
3.855,10.5195,4.4899,0.0333,0.0583,0.9511,0.1282,37.3919,40.1082,38.9724,-0.050136069493797286,0.055449129999999985,0.03037556262185115
1.0,45.0,7.3477,0.0195,64.1542,0.1056,2.6182,232.0,252.0,248.3164,-2.248096907709976,6.77468352,0.01587758620689661
10.0,136.0,52.9727,0.0876,803.9916,0.0232,3.9174,161.0,234.0,210.5117,-3.7636030003098733,18.65260512,0.1458900621118013
3.0,17.0,4.5508,0.0051,5.6458,0.2982,1.5039,242.0,249.0,246.6406,-1.2099908766514988,1.6835775600000005,0.009749586776859479
3.0,136.0,16.9258,0.0441,333.4041,0.0585,3.2861,187.0,247.0,236.8281,-2.8387285247443264,19.50413985,0.05439518716577537
1.0,56.0,6.1016,0.0153,62.2333,0.2167,2.1566,219.0,253.0,248.6328,-1.5292413704398238,13.48595611,0.019941552511415512
3.0,32.0,4.8594,0.0054,14.3875,0.5361,1.1768,230.0,250.0,247.4414,-0.6234345681486451,7.71313875,0.011124347826087013
77.8089,96.0824,88.1801,0.6875,1.0458,0.3891,1.0531,-102.5603,-75.5307,-90.3883,-0.9439188989916292,0.40692078,-0.14486697094294776
73.2943,108.5513,90.8892,1.3042,2.9625,0.2681,1.4384,-104.671,-80.6227,-99.1272,-1.3163952337402234,0.79424625,-0.17678726676921025
4.0,164.0,19.543,0.0506,421.3917,0.0517,3.3804,183.0,249.0,239.1758,-2.9622974974677536,21.78595089,0.053684153005464426
8.5846,65.7699,36.5693,5.9083,56.0083,0.0815,2.7045,-86.8425,26.8344,-41.61600000000001,-2.50715225873532,4.56467645,-0.7882131444857069
10.0,175.0,64.9063,0.0679,514.4625,0.0288,3.724,164.0,243.0,210.9141,-3.5473798918402366,14.81652,0.19564573170731714
52.441,113.2809,83.9577,3.1833,22.1333,0.1341,2.2453,-32.3943,-20.0152,-28.8308,-2.0091694886945044,2.96807553,-0.2721342952309511
3.0,15.0,5.125,0.0044,3.9208,0.3175,1.439,239.0,246.0,244.0391,-1.1472774606493907,1.2448540000000001,0.00820460251046029
63.6201,94.5775,82.9525,1.5542,4.9292,0.2239,1.6394,-107.9162,-60.9898,-93.3431,-1.4965557553774282,1.1036478799999998,-0.29980021535228263
3.0,195.0,53.4414,0.1314,2067.6294,0.0191,4.1857,168.0,250.0,223.6133,-3.958066943929553,39.49172153999999,0.15706369047619045
14.0,173.0,78.4219,0.0946,896.3542,0.0219,3.9692,154.0,234.0,193.5469,-3.8212686421596818,19.63015698,0.2626824675324676
2.0,153.0,27.1914,0.0802,1004.5417,0.0474,3.6897,175.0,242.0,228.4805,-3.0491330502811063,47.61527658,0.07725428571428568
3.64,42.1218,9.0406,2.2,19.7833,0.2958,1.8027,30.3397,41.3507,39.433,-1.2180717287054377,5.8519001400000015,0.0632076124681524
7.0,138.0,60.1914,0.0622,416.1292,0.0336,3.5723,202.0,244.0,221.1641,-3.3932292120129786,13.98194112,0.11304900990099015
7.0,70.0,15.1484,0.0201,62.2292,0.0996,2.624,216.0,247.0,241.332,-2.3065931143915845,6.19802832,0.02624074074074077
9.8745,104.2517,75.6541,5.525,57.0083,0.0813,2.6944,-71.4387,22.8188,-52.6813,-2.509609262428372,4.63477479,-1.0568515384518475
5.0,116.0,17.6602,0.0332,263.2917,0.1148,2.812,176.0,238.0,230.2891,-2.164563795096671,30.22588716,0.04381193181818188
1.0,176.0,19.1797,0.0285,326.0917,0.2489,2.2398,191.0,254.0,243.4102,-1.3907040696085906,81.16422413000002,0.05544397905759161
6.8648,78.0239,38.5545,8.1792,114.3625,0.0574,3.0516,-79.33,34.215,-28.3077,-2.8577109756566164,6.5644075,-0.7881343753939242
5.1449,99.7371,20.7941,3.6,32.275,0.1521,2.3295,-55.8736,37.6021,12.9766,-1.88321707971689,4.9090275000000005,-0.4407358752613041
2.0,45.0,4.7656,0.0093,31.4625,0.3097,1.7613,231.0,253.0,248.9219,-1.17215119200298,9.74393625,0.017654112554112582
4.0,90.0,19.082,0.0506,350.9167,0.042,3.4382,197.0,245.0,233.3984,-3.1700856606987684,14.738501399999999,0.05889137055837559
44.9166,80.1737,62.6921,2.3833,12.3083,0.1725,1.9832,-100.4897,-67.082,-91.7411,-1.7573580425107227,2.12318175,-0.24538932845853864
54.1609,125.1049,86.4871,5.4875,60.1875,0.0809,2.7418,-26.0869,-2.4852,-7.2355,-2.514541454917691,4.86916875,-0.18209522787299373
4.0,191.0,81.0234,0.0869,787.4542,0.0257,3.8711,150.0,237.0,190.6914,-3.6612642870809626,20.23757294,0.3087240000000001
4.0,182.0,38.4727,0.0804,798.5458,0.0261,3.8382,172.0,240.0,224.6289,-3.6458199646534895,20.84204538,0.08936686046511635
9.0,142.0,46.2734,0.0735,646.0417,0.0288,3.747,166.0,242.0,218.0313,-3.5473798918402366,18.60600096,0.14438975903614465
33.3076,108.7663,68.2262,6.0042,58.8125,0.0739,2.7734,-35.1761,5.4082,-23.7726,-2.6050424510279813,4.346243749999998,-0.8295632545961605
5.7899,79.0988,23.0648,4.7,44.9417,0.0952,2.6028,-19.4484,33.7879,21.4658,-2.3517753371848173,4.27844984,-0.6335791119063778
79.3138,110.7011,92.9954,1.9583,7.725,0.1875,1.8585,-101.0037,-77.2051,-89.7033,-1.6739764335716716,1.4484374999999998,-0.12374002140515646
3.0,68.0,11.2031,0.0261,120.8208,0.0852,2.8486,212.0,251.0,245.5313,-2.462753845146867,10.29393216,0.02579575471698119
3.64,51.79600000000001,8.9852,2.5333,22.9,0.2719,1.9227,24.3897,39.4844,37.1076,-1.3023209273437122,6.226509999999998,0.09745097315670152
3.4251,58.0305,8.7475,2.2583,26.075,0.3885,1.648,25.5045,41.9693,39.2467,-0.9454621091744349,10.1301375,0.10674978925287694
3.0,95.0,16.8359,0.0444,318.5291,0.0528,3.3181,204.0,251.0,242.5898,-2.9412440882699213,16.818336480000006,0.041226470588235316
3.0,167.0,59.2109,0.0877,933.6583,0.0309,3.8674,186.0,250.0,221.5469,-3.4769990950784373,28.85004147,0.15297365591397852
7.0,85.0,13.6797,0.018000000000000002,85.6792,0.1923,2.2792,198.0,239.0,232.918,-1.648698626387403,16.476110159999998,0.03071717171717168
7.0,102.0,13.0117,0.0085,31.3375,0.3865,1.5721,202.0,244.0,240.4961,-0.9506234109546604,12.11194375,0.017346039603960334
3.855,49.0013,6.2937,1.25,11.4833,0.4646,1.3014,26.8344,41.3507,39.0735,-0.7665784586458283,5.33514118,0.08486122290790928
3.0,161.0,20.4297,0.042,391.7667,0.0797,3.0768,167.0,242.0,230.7305,-2.5294856931859684,31.22380599,0.06748203592814367
7.0,131.0,45.832,0.0669,495.6709,0.03,3.6778,183.0,239.0,219.543,-3.5065578973199822,14.870126999999998,0.10632240437158466
3.64,52.441,8.1437,2.4917,30.525,0.3859,1.6601,25.0593,41.3507,39.4777,-0.9521770104385642,11.779597500000001,0.07474271029118948
11.8094,88.55799999999998,48.447,7.0958,95.7042,0.0655,2.9265,-23.7475,26.1705,-5.2431,-2.7257051363409306,6.2686250999999995,-1.3228171386461736
3.0,124.0,14.8125,0.0293,253.2958,0.1403,2.6243,182.0,245.0,237.4219,-1.9639722918737217,35.53740074,0.04163791208791212
5.1449,68.9946,13.6174,4.1542,48.4875,0.1353,2.4245,10.5088,34.215,30.2259,-2.0002607438053945,6.56035875,0.37959614799025615
4.0,35.0,9.8555,0.0136,26.7917,0.1357,2.3037,234.0,249.0,245.4414,-1.9973087121413136,3.63563369,0.01520769230769236
1.0,79.0,8.5469,0.0286,166.4834,0.1,2.8374,219.0,252.0,247.6328,-2.302585092994045,16.64834,0.019941552511415512
79.0988,90.2778,82.625,0.4667,0.7833,0.4988,0.901,-99.4687,-84.1377,-92.7623,-0.6955500651762556,0.39071004,-0.08670667255126488
3.0,17.0,4.168,0.0031,3.7417,0.5035,1.1148,240.0,250.0,247.7148,-0.6861715668235202,1.88394595,0.00952166666666668
61.9002,74.7991,67.7005,0.3958,0.6125,0.5373,0.8157,-100.4897,-92.4445,-98.0007,-0.6211986812473612,0.32909625000000003,-0.055291238803578766
23.8484,119.9454,65.5566,7.175,89.7667,0.0638,2.9432,-17.4794,24.3897,-3.9093,-2.7520020886313934,5.7271154599999985,-1.618991498564024
74.1542,85.9782,80.2493,0.5625,0.8375,0.4322,0.974,-111.8321,-97.9544,-107.0335,-0.8388668349093515,0.3619675,-0.08118509801747438
67.7047,131.5544,98.1213,4.2542,30.7708,0.0995,2.4523,-80.6227,-35.4883,-52.269,-2.30759763481759,3.0616946000000005,-0.2081386507770144
7.0,233.0,80.8594,0.1489,2307.7793,0.0154,4.3275,167.0,246.0,208.1602,-4.173387769562553,35.53980122,0.2265856287425149
6.0,150.0,44.6367,0.0844,811.0958,0.0267,3.8723,161.0,235.0,212.1094,-3.623091713575933,21.656257860000004,0.14217763975155284
4.0,190.0,67.8711,0.1073,1423.5292,0.0216,4.0542,159.0,240.0,204.5938,-3.835061964292018,30.74823072,0.22268050314465415
53.7309,84.9033,70.5003,1.725,5.5,0.2073,1.7197,-103.6105,-73.8781,-92.9653,-1.5735882595404032,1.14015,-0.184220711221353
14.1742,76.949,42.986,5.7333,55.55,0.0766,2.7134,-18.3204,24.8364,-0.1137,-2.5691582022355908,4.25513,-1.3618752865657957
78.8838,114.7858,89.3037,1.8792,7.2292,0.199,1.8055,-111.8321,-83.2494,-100.4679,-1.6144504542576448,1.4386107999999995,-0.15396742080315048
9.0,165.0,63.1211,0.1005,1057.4541,0.0217,3.9946,177.0,244.0,214.7266,-3.830443018435723,22.94675397,0.16538644067796615
3.0,56.0,9.207,0.0124,41.8375,0.2425,2.0399,213.0,242.0,237.1836,-1.4167535686045991,10.14559375,0.02261220657276989
7.0,91.0,27.5977,0.0548,359.2833,0.0368,3.5456,204.0,249.0,235.582,-3.302257433807252,13.22162544,0.0657745098039216
6.0,149.0,32.5234,0.0634,508.3959,0.0325,3.6579,164.0,240.0,223.9961,-3.4265151896464454,16.52286675,0.0975847560975609
2.0,2.0,2.0,0.0,0.0,1.0,0.0,249.0,250.0,249.6406,0.0,0.0,0.0014433734939758786
13.5292,84.9033,52.3108,9.6125,141.4375,0.0487,3.153,-14.7056,27.0552,4.2417,-3.0220762488935935,6.88800625,-1.551347785877489
3.64,107.0464,21.1863,7.725,180.1417,0.123,2.8166,8.5817,42.3808,34.8121,-2.0955709236097197,22.1574291,0.8819581201859772
5.0,111.0,44.1211,0.0543,315.2,0.0378,3.4653,204.0,246.0,230.0234,-3.275446176356595,11.91456,0.07831666666666663
13.7442,102.1019,64.1163,6.2292,69.2458,0.0715,2.8307,-65.9184,20.3256,-48.0067,-2.6380578292821752,4.9510747,-1.036619517464016
12.0,157.0,61.1992,0.0746,547.9626,0.0298,3.6918,161.0,233.0,203.5313,-3.513246885470778,16.32928548,0.18303540372670812
3.0,45.0,6.0781,0.0054,12.15,0.4119,1.3403,228.0,250.0,248.1836,-0.8869746775401021,5.004585,0.007966666666666613
9.4446,97.1573,43.6082,7.6542,96.1125,0.0602,2.9759,-27.8638,27.7162,-4.4996,-2.810082926667362,5.7859725,-1.1561883160229405
19.3337,105.9715,77.6602,6.5625,80.2375,0.0713,2.867,-14.7056,23.2689,-7.0648,-2.6408589515618868,5.72093375,-2.062731204439125
26.2132,99.5221,68.0902,4.4042,31.9208,0.0965,2.4798,-100.4897,6.3904,-54.3981,-2.3382122706371966,3.0803572,-0.6049226935695897
55.4507,90.7078,73.9854,2.7583,13.275,0.1396,2.107,-104.671,-83.6927,-97.5462,-1.968974088653865,1.85319,-0.1323528006802266
5.0,196.0,48.3164,0.0881,938.0168,0.0248,3.9145,171.0,250.0,223.7461,-3.6969116258112007,23.26281664,0.15353157894736835
50.5061,81.4636,69.721,1.2833,4.0667,0.2697,1.5238,-95.8417,-28.4606,-75.0175,-1.3104450488364527,1.09678899,-0.4857687207134264
24.0,203.0,86.6445,0.0565,389.1833,0.0359,3.515,175.0,238.0,204.0117,-3.327017983487904,13.97168047,0.1942188571428572
8.1547,122.7401,55.0351,9.8875,161.9625,0.0472,3.2123,-20.0152,34.6414,7.6173,-3.0533613863906277,7.64463,-1.3501788640633117
14.0,192.0,97.6016,0.0854,758.9916,0.0238,3.8802,155.0,233.0,186.6211,-3.738069698304708,18.06400008,0.2992187096774193
50.9361,121.8802,87.5738,5.6833,52.825,0.0784,2.692,-33.9336,-9.5551,-26.0201,-2.5459313516257747,4.1414800000000005,-0.485212296956409
77.5939,94.5775,85.2501,1.0417,2.25,0.2936,1.3495,-103.6105,-76.3651,-93.2278,-1.2255369822417763,0.6606000000000001,-0.16275087949580402
5.3599,48.1413,13.96,1.5125,9.3375,0.3567,1.56,-78.0507,35.0668,14.7995,-1.0308601866172908,3.3306862500000003,-0.2596683950304097
3.0,45.0,7.5859,0.0191,70.5125,0.1227,2.5322,229.0,252.0,248.0859,-2.0980129272652714,8.651883750000001,0.017092139737991226
2.0,247.0,76.5078,0.1079,2089.8503,0.0884,3.547,166.0,247.0,214.0273,-2.425883309338539,184.74276652000003,0.19863072289156627
73.5092,81.2486,77.7224,0.0833,0.0833,0.8472,0.2868,-109.5766,-98.9616,-105.1716,-0.1658184846949404,0.07057176,-0.05667268376642452
5.0,141.0,18.6367,0.034,213.5583,0.0718,3.031,193.0,245.0,237.6133,-2.6338708029279587,15.33348594,0.0382730569948186
15.2491,84.0434,62.813,2.6583,17.4917,0.1717,2.088,-102.5603,7.3674,-88.8939,-1.762006511078707,3.00332489,-0.9385824729451844
56.9556,121.4503,89.8496,9.0,141.575,0.0514,3.1504,-15.8096,-4.2916,-10.6385,-2.9681171065210177,7.276954999999999,-0.401458607428398
4.07,98.8771,18.4906,5.175,69.7334,0.1504,2.4801,14.5413,41.5571,35.4624,-1.8944568674663973,10.48790336,0.4191303391031061
10.9494,115.2158,66.8843,8.3458,115.9792,0.0563,3.0632,-19.1657,28.8133,-6.9862,-2.8770607438364917,6.529628960000001,-1.8678942068382578
3.0,156.0,22.3164,0.06,685.1917,0.0765,3.3034,178.0,245.0,233.7891,-2.570464538149647,52.41716505,0.06298258426966298
4.0,133.0,25.75,0.044,305.975,0.0509,3.3119,178.0,250.0,235.8633,-2.97789235542566,15.5741275,0.07941966292134826
30.0828,95.4374,70.6633,5.7958,54.6625,0.0738,2.7457,-18.3204,3.3275,-7.3425,-2.6063965473757102,4.034092500000002,-0.5824108643916072
56.9556,73.0793,66.3519,0.5958,0.9375,0.4225,1.0076,-105.7418,-93.405,-100.3243,-0.8615658321849086,0.39609375,-0.06543580684270546
1.0,34.0,2.3945,0.006999999999999999,20.3,0.3165,1.5482,237.0,253.0,251.3164,-1.1504320373979062,6.42495,0.007103797468354485
9.0,227.0,92.4805,0.1325,1890.4169,0.0166,4.2457,165.0,237.0,199.5391,-4.098352583619639,31.38092054,0.22703575757575764
6.0,160.0,33.9609,0.0662,720.7917,0.0448,3.5435,177.0,247.0,231.5508,-3.1055471395611978,32.29146816,0.08728361581920899
3.64,4.9299,3.8038,0.0,0.0,1.0,0.0,38.6498,40.3158,39.2693,0.0,0.0,0.027076466113666868
3.64,90.9228,15.7227,4.5833,83.9083,0.2677,2.1642,13.1275,42.1752,36.6143,-1.3178883284558305,22.46225191,0.4236069320129497
4.715,103.1768,23.9727,10.3667,189.3917,0.0467,3.2713,16.6431,40.9373,33.3289,-3.0640111143072857,8.844592389999997,0.4571504106807026
44.9166,84.2583,66.0478,1.7875,8.3875,0.2227,1.7897,-106.2813,-80.1903,-97.8362,-1.5019297047188152,1.86789625,-0.16603014829513765
2.0,20.0,3.7188,0.0041,5.5583,0.4264,1.2999,242.0,254.0,251.7852,-0.8523774061305023,2.37005912,0.009152066115702464
10.0,204.0,98.4141,0.095,983.5042,0.0216,3.9957,152.0,237.0,186.1641,-3.835061964292018,21.24369072,0.33444671052631586
42.3368,66.1998,52.4175,1.0167,2.275,0.3024,1.3408,-81.0565,-51.2846,-63.4535,-1.1960046346767592,0.68796,-0.1501286139914751
2.0,95.0,18.3789,0.0427,249.25,0.0482,3.2689,209.0,253.0,243.9805,-3.0323962579255825,12.01385,0.04315550239234447
3.855,113.2809,25.3692,8.6458,215.0208,0.1465,2.7904,3.0785,40.3158,30.9031,-1.9207298505250152,31.5005472,3.0575605002436266
6.4348,119.5154,47.5317,10.7833,223.0667,0.0531,3.2658,-11.9758,33.3599,14.1694,-2.9355783507342434,11.84484177,-1.6024399205063549
5.0,16.0,5.7305,0.0017,0.8167,0.5326,0.8504,240.0,246.0,245.1914,-0.6299846056023053,0.43497442,0.0033691666666667195
15.0,159.0,75.3828,0.1005,1087.3751,0.0213,4.0304,157.0,232.0,198.543,-3.8490482062667577,23.16108963,0.21310191082802546
3.0,135.0,27.293000000000006,0.0681,659.5043,0.0403,3.6024,185.0,250.0,235.8516,-3.2114038100295,26.57802329,0.07647783783783789
4.285,70.9295,18.5897,6.7583,107.15,0.105,2.7906,23.4935,41.5571,37.0873,-2.2537949288246137,11.25075,0.19025687956243206
8.0,160.0,55.7695,0.0852,873.3625,0.0273,3.8507,178.0,245.0,218.6875,-3.6008685767912234,23.84279625,0.14782303370786518
4.0,81.0,17.0859,0.035,185.1125,0.0627,3.1047,202.0,242.0,233.5898,-2.769393831343262,11.606553750000002,0.04163465346534656
8.0,194.0,89.3789,0.0912,869.4418,0.0243,3.9166,161.0,237.0,194.5469,-3.7172789286356345,21.12743574,0.2636838509316771
14.0,172.0,77.3281,0.1099,1255.7084,0.0194,4.0926,178.0,243.0,208.0625,-3.9424822129128554,24.36074296,0.19627808988764045
3.0,179.0,44.9141,0.0531,440.6458,0.0516,3.4527,195.0,247.0,229.6211,-2.96423360649462,22.73732328,0.08912256410256404
3.0,34.0,5.5977,0.0099,24.3417,0.2243,1.9724,234.0,252.0,249.0117,-1.4947708374559745,5.45984331,0.012770512820512859
1.0,68.0,4.4766,0.0097,44.15,0.2618,1.7856,217.0,250.0,247.6133,-1.3401744255063377,11.558469999999998,0.010998617511520694
9.0,178.0,103.9961,0.1142,1293.8959,0.0186,4.1176,151.0,232.0,176.5898,-3.9845936982629815,24.06646374,0.3669549668874173
65.9849,82.1085,74.2508,0.6958,1.1208,0.388,1.0735,-109.0203,-88.2182,-100.9935,-0.9467499393588638,0.4348703999999999,-0.11718276321015444
47.9264,90.4928,64.3801,3.75,24.1167,0.1078,2.3646,-73.8781,-39.9264,-54.495,-2.22747762050724,2.59978026,-0.19719781640296646
8.0,71.0,17.9258,0.0193,56.8375,0.1029,2.6035,225.0,245.0,239.6133,-2.273997636142133,5.84857875,0.023940888888888845
1.0,2.0,1.5781,0.0004,0.1042,0.8134,0.3341,247.0,249.0,248.0742,-0.20653228550901287,0.08475628,0.003748178137651861
2.0,132.0,29.4336,0.0739,749.8042,0.0355,3.716,201.0,254.0,239.6914,-3.338222582500767,26.618049100000004,0.07118706467661698
6.4348,59.5354,21.5885,4.8292,52.1792,0.1035,2.6197,0.0646,33.1456,23.6503,-2.2681836662767134,5.4005472,146.9860681114551
6.6498,61.2553,23.0195,4.675,49.2167,0.1089,2.5540000000000003,-71.842,29.9047,0.711,-2.2173252490432223,5.3596986300000005,-0.4063597895381532
7.0,193.0,88.8398,0.0884,810.1126,0.0223,3.9318,150.0,236.0,186.0195,-3.8031686005160643,18.065510980000006,0.3332033333333333
5.0,130.0,46.7188,0.0506,307.0542,0.0408,3.4381,197.0,247.0,225.2695,-3.1990731975720217,12.52781136,0.1103071065989848
3.4251,27.933000000000003,5.5169,1.0375,7.7042,0.5509,1.1276,32.5014,42.7915,41.2694,-0.5962019745034663,4.24424378,0.04683182878276019
33.0,198.0,110.8477,0.099,1001.7667,0.021,4.0203,155.0,221.0,177.875,-3.863232841258714,21.0371007,0.2782258064516129
3.64,49.6462,5.3364,0.6583,8.6083,0.6708,0.7843,26.8344,39.276,37.4033,-0.39928424903308335,5.774447639999999,0.06978728795873933
57.8155,118.8705,85.2216,3.1833,18.5083,0.13,2.2238,-104.1394,-43.1777,-69.8566,-2.0402208285265546,2.406079,-0.2561844988544201
5.0,103.0,10.2656,0.0127,74.0583,0.433,1.5578,197.0,249.0,245.4648,-0.8370175509796473,32.0672439,0.017945177664974634
4.0,179.0,32.4141,0.0424,393.2667,0.0752,3.1054,195.0,247.0,235.4531,-2.5876040480263427,29.57365584,0.05921487179487176
12.4543,96.7273,72.5385,4.9833,49.2833,0.0902,2.6247,-21.1547,29.687,-10.2919,-2.405725851913559,4.4453536599999985,-1.88983535573655
1.0,2.0,1.0273,0.0001,0.0292,0.9434,0.1318,250.0,253.0,251.625,-0.05826490813197574,0.02754728,0.0055
4.07,96.0824,11.3131,3.1292,66.0375,0.4539,1.5724,13.1275,40.7304,37.2454,-0.7898783695197171,29.97442125,0.2654732431917735
5.0,108.0,29.1602,0.0322,176.3417,0.0855,2.9861,176.0,239.0,218.1758,-2.4592389030394224,15.07721535,0.11831931818181812
5.7899,68.9946,22.3317,3.6875,33.6125,0.1599,2.32,-33.9336,36.1268,14.5722,-1.8332066591422287,5.374638749999999,-0.6351993304571281
60.3953,82.1085,71.9699,0.8333,1.725,0.3498,1.2316,-108.4668,-82.3676,-96.8948,-1.0503937163976351,0.6034050000000001,-0.13393222626647053
7.0,118.0,28.6367,0.042,254.1792,0.0548,3.1972,185.0,245.0,230.6875,-2.9040650850281677,13.92902016,0.07736486486486488
7.0,179.0,81.9336,0.0796,701.3708,0.025,3.8536,153.0,238.0,194.7969,-3.688879454113936,17.534270000000006,0.28237320261437915
17.8289,67.9197,51.2989,2.0125,9.9125,0.2006,1.8668,-93.405,-0.4426,-78.5897,-1.6064424034543017,1.9884475,-0.8366479310529414
41.6919,71.7894,62.82899999999999,0.8042,1.5875,0.3548,1.2021,-102.5603,-75.9472,-96.537,-1.0362010285467127,0.563245,-0.2007579931025944
7.0,95.0,32.1641,0.0488,283.75,0.0391,3.4242,195.0,245.0,229.7852,-3.2416328119908173,11.094625,0.07802461538461537
11.0,157.0,65.6172,0.0945,922.4584,0.0237,3.9493,160.0,231.0,199.9414,-3.742280230841052,21.86226408,0.19411625000000007
9.2296,98.2322,56.7138,5.9708,73.3625,0.083,2.757,-96.9562,27.2758,-59.3667,-2.488914671185539,6.0890875,-0.8936251627023336
5.0,195.0,38.8633,0.0776,757.7209,0.0263,3.8423,182.0,252.0,232.5898,-3.6381863397984175,19.92805967,0.10664945054945056
1.0,39.0,2.8477,0.0075,28.4625,0.3588,1.4861,233.0,251.0,249.3906,-1.024990148797496,10.212345,0.006907296137339029
5.1449,70.4995,14.285,4.3208,57.4792,0.1332,2.4373,12.1793,34.0016,29.2082,-2.0159035208758485,7.6562294400000015,0.3935694169615661
5.3599,36.3173,11.2769,2.2542,17.8375,0.2651,1.8585,-57.6792,34.0016,16.3521,-1.3276481656871573,4.72872125,-0.30599418854630445
55.6657,127.0398,83.7041,8.975,146.5917,0.0524,3.1605,-25.2057,-9.5551,-16.7857,-2.9488486876551407,7.68140508,-0.2868636855949249
5.0,141.0,25.3945,0.0569,522.9875,0.0443,3.4716,188.0,249.0,237.2734,-3.116770601931047,23.16834625,0.062375531914893576
3.0,61.0,8.0391,0.0122,30.9792,0.1725,2.1759,222.0,246.0,243.6758,-1.7573580425107227,5.343912,0.010469369369369326
3.0,93.0,15.2617,0.0366,214.025,0.0626,3.1260000000000003,209.0,252.0,244.2734,-2.7709900008760844,13.397965,0.036969377990430576
3.0,118.0,16.6289,0.0369,308.7208,0.1242,2.8673,183.0,242.0,235.1836,-2.0858621094827585,38.34312336,0.037248087431693916
9.0,151.0,35.6602,0.0508,372.4959,0.0452,3.434,171.0,242.0,225.4688,-3.0966581921439515,16.83681468,0.09667368421052637
2.0,205.0,69.0469,0.0886,1180.2876,0.0506,3.6975,158.0,242.0,206.7188,-2.9838037026887174,59.72255256,0.22329873417721527
4.0,78.0,12.1563,0.0215,107.8208,0.1449,2.5383,193.0,235.0,229.9531,-1.9317114296555,15.62323392,0.026149740932642454
2.0,134.0,28.7266,0.0757,890.6625,0.0404,3.6631,195.0,253.0,238.8633,-3.2089254940150327,35.982765,0.07249589743589739
5.0,213.0,83.1211,0.0781,701.7667,0.027000000000000003,3.8126,153.0,237.0,190.1406,-3.611918412977808,18.947700899999997,0.3062705882352941
2.0,119.0,16.3945,0.0194,86.2417,0.1371,2.4762,196.0,249.0,240.0625,-1.9870446924138685,11.82373707,0.045599489795918366
